time_value,geo_value,smoothed_wspent_time_1d,smoothed_wtested_14d,smoothed_wpublic_transit_1d,smoothed_wworried_become_ill,smoothed_wvaccine_likely_govt_health,smoothed_wshop_1d,smoothed_wtested_positive_14d,smoothed_wwork_outside_home_1d,smoothed_wothers_masked,smoothed_wcli,smoothed_wcovid_vaccinated,smoothed_wvaccine_likely_friends,smoothed_wrestaurant_1d,smoothed_wvaccine_likely_politicians,smoothed_wvaccine_likely_who,smoothed_wwearing_mask,smoothed_wlarge_event_1d
2021-01-26,9001,26.1729875,21.712743,2.6646522,73.2969107,42.432821,49.2508477,23.8767251,29.1809142,94.6119939,1.2771597,11.9947761,38.4069472,10.2466834,15.5565372,42.9492411,96.0257163,3.6005653
2021-01-26,9003,25.360435,16.4986287,2.6472843,73.3868142,34.715083,52.8504117,12.6445197,30.8557706,94.8970971,0.8964437,15.9616428,40.0704744,9.6461853,14.5917724,41.5784563,96.1163481,4.2466924
2021-01-26,9009,25.190995,23.6024597,3.7375309,71.3935365,38.0072308,49.4009426,5.896309,30.8695838,93.0493798,0.4732113,14.2866932,35.799723,9.5708315,13.9945313,39.3938256,96.7145414,3.7477731
2021-01-26,10000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,18.9342123,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-01-26,10003,25.2376535,25.2021842,3.8545605,70.6129934,31.1747637,47.9660599,7.147145,28.7302302,92.5188923,0.9141834,11.9404293,37.5900357,12.3063513,11.7636284,40.3845574,98.184636,6.0427596
2021-01-26,12000,39.1057811,11.7089715,2.8353751,61.5025359,25.5123345,57.3627255,20.9151912,32.7982189,46.0935692,1.2507375,14.1953584,29.1164632,23.7784502,7.8698934,23.5942349,77.1172772,14.3948983
2021-01-26,12011,28.3820888,15.8743638,2.4797445,68.4819654,36.4644532,50.6843116,19.0008592,29.9232083,84.4285625,0.6438306,16.5287684,32.1368702,16.3178861,10.5957511,38.8545466,95.0353701,6.9863674
2021-01-26,12031,29.8477562,14.2522389,2.8778723,62.0588634,31.7180956,49.5487861,17.9763202,37.2387818,71.0984646,1.0610219,15.9895866,32.4787592,21.4252289,13.5310532,38.9495372,88.5258522,11.8025191
2021-01-26,12057,32.304595,13.08501,2.9700215,70.891471,30.9081375,51.3475737,21.4016887,30.5276607,77.1952844,1.2751216,10.9003745,33.911974,19.0809991,9.6844073,38.2832575,93.0855619,10.4592498
2021-01-26,12086,23.1121364,24.0859268,5.1709462,80.5446787,47.9867509,52.350832,17.6594081,31.1500767,86.2082266,1.1474444,11.8433925,43.3499384,12.8737325,17.0673671,49.0791543,97.7680479,6.2962115
2021-01-26,12095,27.795003,15.9148758,4.6632534,75.9101858,36.627932,54.3030092,15.9393109,34.5639414,79.4716105,1.2790299,7.6042135,39.3811972,18.014772,12.4003016,47.148412,95.5919768,10.2505625
2021-01-26,12103,33.2248291,12.0759075,2.9393579,69.9788409,31.2958436,56.8129507,19.2070093,27.3707214,79.4608696,0.6142145,12.6126955,36.8330126,21.1126681,9.2974892,37.9574309,92.1069317,11.115071
2021-01-26,13000,32.2393266,14.6671189,1.4311811,68.2068772,22.8002907,51.5050415,30.9187651,35.1148588,49.4970172,1.8288087,13.3492824,31.8122809,17.5137146,8.5690926,26.1298629,83.282631,11.6276303
2021-01-26,15000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,6.3825025,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-01-26,16000,46.1715371,7.8446333,4.9712966,57.7401281,22.5454953,62.7340611,17.6210736,44.4669493,44.9711803,0.8895702,11.8706046,31.1992969,22.5267417,5.0923656,25.4485697,76.7470442,16.6101837
2021-01-26,17000,35.3164192,10.9118339,2.0258463,60.9167714,22.5718981,52.4864986,16.1934614,40.4263108,68.1953192,0.8289849,12.9878709,30.67946,19.0773979,6.6885661,27.602177,85.1541743,11.2755167
2021-01-26,17031,25.2003478,13.6814903,5.1194533,70.5210656,40.0046875,47.6047114,16.4208269,30.1020558,91.7226495,0.9979293,8.5049325,41.0152971,8.8248741,14.5856725,45.7271311,97.1309936,5.6156391
2021-01-26,18000,38.0611291,10.5265517,1.903846,66.1530948,21.6847727,54.0566853,17.107419,39.8504863,66.6666728,0.9280072,14.2426515,30.9459542,20.2277168,6.0206118,25.7243787,87.0819276,12.6434189
2021-01-26,19000,35.5595855,9.7320577,3.0046151,60.7374398,29.9030664,54.840974,17.2186128,39.1246556,70.0867861,0.9289649,10.4710032,35.5279663,19.1228541,9.7423973,33.1092873,82.7030673,13.1795196
2021-01-26,20000,38.1517656,10.8677576,1.4429617,67.403464,26.830418,52.7161305,14.298374,39.9913008,64.5987567,1.0890231,13.4046237,35.2053124,19.8858053,6.9965446,29.8005833,84.3171887,12.705415
2021-01-26,21000,33.3729332,13.8837095,1.4108278,68.813723,22.7819519,53.0665826,18.3855176,34.1334038,69.9565178,0.9359691,14.6692218,30.9774494,16.3045056,7.4239918,26.9954891,88.6848404,9.019911
2021-01-26,22000,35.3573451,13.28921,2.1564494,65.7084446,19.0107136,52.0211247,21.2970355,36.0067237,56.5607748,1.6469851,12.8540446,28.7352504,14.6393559,7.4589926,21.9809141,82.6993112,11.336453
2021-01-26,23000,31.7603762,10.2252596,1.2386248,68.5608994,28.1341865,55.0961362,7.5089011,29.7728527,90.4095777,0.4924832,10.2678903,26.7890937,9.7409787,8.0440162,30.3164749,93.0099374,5.0674631
2021-01-26,24000,29.8403684,15.5859077,1.7425879,69.434825,29.3464594,50.0838149,15.5529727,29.5727341,89.1123467,1.2641384,14.2082303,37.3650897,12.4732227,9.4359636,31.9653839,96.6309116,8.1961312
2021-01-26,24031,20.9548593,14.4995011,4.1825139,72.7208936,46.2436016,46.1792959,10.2584413,24.8455688,94.4493754,0.4526701,9.9245927,39.553531,5.854832,14.795892,50.2633549,97.8643389,3.2812683
2021-01-26,24033,20.4056153,15.9285933,4.1135059,70.1916902,43.8878382,44.5678358,18.3833851,25.9604519,91.6080318,0.3022201,6.7156626,43.3553559,7.4346756,19.0488935,46.1017546,98.6197199,2.7677659
2021-01-26,25000,29.540826334495225,14.2395586,3.955646323883294,70.6709452,38.028351,52.650527592615546,12.4566441,31.864066317221795,96.8688784,1.0612848140450895,20.8025647,44.5634632,13.280292648257165,11.9717791,48.9219807,98.1112411,7.279319406687321
2021-01-26,25013,26.3295538,19.0648166,2.4002352,75.162873,34.6186164,53.9787845,10.0606623,30.424857,91.0150606,0.795142,10.4421805,36.3180678,11.9226008,11.0314775,38.7806225,96.1046536,3.8117898
2021-01-26,25017,25.8689138,19.5699615,2.0875634,71.8484299,41.8824788,47.0276565,6.9820135,29.1409344,95.2844241,0.2564524,9.6577415,39.5921108,8.5437453,13.0508064,48.3847146,98.7773677,3.1615426
2021-01-26,25025,24.4078201,26.4946661,18.7805027,72.7963483,45.0763829,47.5150501,7.7434058,27.6885432,95.2292952,0.2288377,9.7205298,37.1873822,8.8133679,14.2764452,51.4397981,98.7404206,2.293056
2021-01-26,25027,26.6761013,18.3948205,1.3285589,73.6979551,33.7634543,49.1653147,15.1847603,31.6589072,93.7574026,1.2803069,8.8654611,37.950674,9.752967,12.3051031,39.9183621,96.3029371,3.6383521
2021-01-26,26000,35.3519275,8.3944826,2.3281482,63.6049002,23.9793022,53.3905315,12.1890829,33.9917574,73.1853224,0.7530945,16.4920787,32.4915494,6.8314607,6.690223,28.5419838,88.0912202,10.6716705
2021-01-26,26125,28.0769155,9.3349581,1.022647,71.3101276,38.4741796,51.2029081,14.0537514,27.9396769,92.7165173,0.6434998,13.1222558,38.8111781,3.4969836,11.3127689,41.6409692,96.8304837,4.5946393
2021-01-26,26163,30.8426189,10.7543943,3.4875604,65.9395525,27.9226607,50.5064236,13.8922309,29.8418357,90.504765,0.7003117,12.2910408,33.9077558,5.0326304,10.1351838,34.6531537,94.779372,6.2384744
2021-01-26,27000,34.8736111,10.6694455,3.0949943,58.622106,29.8533633,54.2501757,5.0379571,38.9991439,77.8477417,0.5458714,11.9107871,36.1554375,16.8189604,8.3658507,33.1613953,88.0066384,11.6218098
2021-01-26,28000,33.1945497,12.7839703,1.408354,69.990854,24.4960412,52.381416,26.7986611,35.515559,67.1444313,1.9587792,15.2513966,32.3670911,16.0655947,9.7285567,25.7915592,86.523479,11.1308038
2021-01-26,29000,35.6739558,9.8468209,1.9065078,63.8206875,23.3171355,51.3889563,21.4437886,37.0083932,46.6985031,1.5510155,10.4975703,30.6025906,18.7509194,7.2364441,26.7405846,77.6941403,14.0981582
2021-01-26,30000,37.0193906,9.6191319,2.9364885,64.1653625,28.4913205,54.7522934,13.1391817,34.9913398,62.3436379,1.300477,15.9888636,31.0240056,20.7760785,6.1967507,29.6396185,86.329568,12.6800667
2021-01-26,31000,41.0340007,11.4637944,3.3340001,59.2405325,24.8234267,52.0761385,16.9313978,42.2853344,62.385028,1.548113,12.6302383,34.3354671,23.9496324,8.4283838,28.3099657,76.5235706,17.8639945
2021-01-26,32003,25.6291607,12.1042744,3.8255728,72.0191039,34.0872866,49.3608682,28.9354643,30.4147476,91.0457871,0.9429491,9.3245366,38.2001225,14.1523377,12.3650539,40.4806394,96.5254692,6.1623466
2021-01-26,33000,30.8218749,13.412525,2.4831449,72.5704503,34.2748401,57.5529703,19.4581913,34.4937072,87.8417643,1.2807377,15.2227759,42.4433653,12.8742693,8.2760912,35.2332202,97.7033915,3.5120362
2021-01-26,34000,28.4288314,13.2720039,1.8055017,74.6934853,29.3355671,54.015391,13.0651514,30.9308897,93.1312918,1.1086483,14.3519448,30.2274237,11.5044549,7.5027562,31.9178237,95.4437205,5.263881
2021-01-26,34003,24.7170883,18.4571411,4.9428372,77.1806254,41.7425196,47.3864644,10.7660526,27.0632908,95.1792351,0.5986582,15.1627134,39.1159454,8.883185,13.4853012,46.4680786,97.928626,3.3838949
2021-01-26,34013,18.5198874,25.0518169,7.496051,73.3760521,33.2532825,40.137079,21.2829051,26.1043581,92.9259183,1.2451635,11.5651525,33.1041176,10.9411015,13.4141818,39.5265759,95.7279594,3.62331
2021-01-26,34017,20.2997368,23.2086186,16.6504299,77.6674994,47.2862494,42.6293968,12.4266132,27.481479,90.0621792,0.8920872,10.3316399,43.1453779,9.9379463,17.5408599,52.408562,98.2455833,3.5949723
2021-01-26,34023,22.7229319,18.3281708,1.6864818,75.8409928,45.2882624,48.1539527,18.9956927,28.7573266,91.2515361,0.3272864,8.9538618,45.0993653,9.4582112,14.5495541,46.0191576,97.9192244,3.2674799
2021-01-26,34031,22.1857828,27.8811962,4.5926981,80.352785,39.0187082,48.5856822,16.7511994,31.1675665,95.1003779,0.9908329,14.9837594,43.2685469,8.6169054,14.4500031,43.7060788,97.6847546,4.6028219
2021-01-26,35000,29.092293,13.2268446,3.238675,68.3696191,31.0425352,50.0551589,9.6252955,29.5413271,80.6726257,1.0148651,22.0828425,37.2732513,6.7587652,10.3107894,34.8741653,91.0772523,6.0225202
2021-01-26,36000,29.9268497,13.1935839,1.8086759,70.9816979,27.5492704,52.3546591,16.8893257,31.3256112,88.6764967,1.1888318,14.7525875,33.8324284,11.0537772,9.0364215,32.6136999,94.0325816,5.6446092
2021-01-26,36005,17.3561715,27.5242822,28.6285901,74.5215128,38.9850477,44.5398838,9.8209571,26.4646829,89.1019067,1.4290981,8.0859925,39.6522668,5.239158,17.9209919,42.2015065,96.8767586,4.6031054
2021-01-26,36029,33.1245743,14.9963923,3.7089959,68.7346849,29.6720791,49.3573449,14.6915711,32.0760642,93.6665305,1.0492431,15.9828885,33.598519,13.4870539,8.6001181,36.157426,95.5805645,4.6595636
2021-01-26,36047,16.7128786,23.4332971,19.8667974,74.7156082,33.5176593,43.1297143,14.3439329,19.7512664,88.7359794,0.9746491,11.052195,36.5703425,5.2883905,14.9542063,39.6275199,97.0099318,3.0908465
2021-01-26,36055,26.8981975,13.1484195,1.957249,71.0444671,35.3479114,49.9329042,17.1580953,27.7456736,93.2880059,0.54179,14.6574095,37.7830301,10.4178418,11.0120183,38.6894799,96.4888356,5.0086877
2021-01-26,36059,26.0503022,19.7359236,3.7656687,74.6884979,41.3868741,49.0459823,9.0490944,28.9255475,94.1247039,1.1688049,14.296859,42.2464173,10.226351,16.0244786,46.7555484,95.5385758,5.6152042
2021-01-26,36061,21.5337464,28.397279,24.8726138,73.0159072,48.5264446,51.6229967,3.7778622,21.3264775,93.5210608,0.6354717,15.6723212,41.0182578,8.3369395,15.5446692,51.7619045,97.909055,2.9467367
2021-01-26,36067,28.3034142,16.6960667,2.9839694,70.3303765,36.7142162,51.1415805,11.6652965,30.8508524,92.8348353,0.7966499,18.3098275,36.9947267,10.9846943,12.1038979,40.8976578,95.3087605,6.0308128
2021-01-26,36081,16.9602104,27.6964184,20.816148,75.9828837,45.4848335,43.8156953,11.4058769,25.4373758,92.2002869,0.588919,10.7778928,46.6290848,4.0413836,19.980235,48.9417974,98.9661054,1.820335
2021-01-26,36103,25.5999417,21.1451486,3.758506,74.7148097,35.8214162,48.4125861,10.0115178,31.5290664,95.4811906,0.5109119,13.2238775,36.8327096,10.104432,11.7426488,41.269563,97.7026019,2.944644
2021-01-26,36119,20.6746377,18.8162487,5.5169845,75.9457794,39.3918679,45.7479715,15.3908241,25.7931704,93.8791193,1.0065839,14.1607193,35.4505966,8.628059,12.6850734,42.4274354,98.2702305,2.8336905
2021-01-26,37000,30.5779944,15.8278117,1.3086293,70.2767944,27.0166556,52.4766232,24.4522653,31.7608802,75.7082692,0.8698985,14.9402628,34.522383,15.2665522,7.7039889,29.6527289,89.3945109,7.3158147
2021-01-26,37183,31.3041483,20.0765741,2.9300116,72.6264382,39.931785,52.9879985,8.018672,30.1896124,89.9286432,0.8721845,13.8071732,40.0784822,12.373582,11.6420203,44.0183244,96.264213,5.6656427
2021-01-26,39000,35.4796272,10.8823306,2.2316919,64.5994538,22.4126598,54.4846869,23.8248806,37.5071495,76.8987399,1.3453567,10.9813801,30.7807649,20.7608422,7.0699324,26.2494693,86.1714791,12.6474964
2021-01-26,40000,36.2402891,12.0587992,2.4500621,68.1549149,21.7409473,52.9278889,21.694345,37.3810892,44.2808023,1.6754487,18.1190062,31.8550165,20.1205111,5.932731,25.8194915,81.8970384,14.0359253
2021-01-26,40143,32.911772,13.6980829,2.5761651,70.4742353,29.0576998,49.5659104,26.9732982,37.3081163,66.1546338,1.3879288,16.9173775,35.9926689,18.727952,7.4048108,34.4525488,90.7900792,12.6535799
2021-01-26,41000,32.2758131,5.679658,1.6824675,58.7078137,26.534895,56.6583535,11.9056808,31.9062417,83.5240779,0.981112,10.9928945,30.3310843,10.6433695,7.8184387,32.0795605,88.6395494,7.7258096
2021-01-26,42000,35.1241276,9.0935699,1.7555868,70.1306098,23.9309999,53.2672054,21.5338784,34.8075436,70.9066218,0.9301899,13.3155533,34.6701325,15.8807927,5.9804876,28.7435214,88.3686863,9.5362984
2021-01-26,42101,24.6528673,14.8160231,10.0517273,70.787628,37.9956002,47.5528145,12.9817846,24.7314149,88.8473812,0.7527524,10.3397387,39.0972862,8.2344813,14.1971912,41.3915354,97.423299,4.095425
2021-01-26,44000,26.144879,28.0708902,5.7671664,76.8875969,47.2359761,56.0771354,5.4582899,25.7076772,97.917916,0.0,13.7485397,45.6574627,15.984256,16.3519967,53.143551,99.5867769,3.4582556
2021-01-26,44007,19.0902876,27.4183184,3.1824409,75.6381649,36.3502459,44.1984023,15.7260572,28.5303447,93.9025274,1.2311871,11.6474251,35.6534207,9.788033,11.4453095,42.2372008,96.1079209,3.5194835
2021-01-26,45000,30.3566421,19.5935836,1.1373215,71.0318982,24.4235677,49.7221412,19.9923484,32.9395897,69.2315026,1.5382315,11.1147032,33.3158011,15.2934266,8.3286392,26.95993,87.6049017,8.9351
2021-01-26,45045,33.230629,21.2094061,2.5940494,64.1927664,26.3250863,48.18488,23.7731158,34.8045552,63.2203373,1.3251444,12.8527175,31.615329,18.4991353,7.170441,29.046381,90.4277179,9.3119955
2021-01-26,47000,33.408013,11.0572982,2.0946797,67.8272811,23.3716428,53.5795571,27.5023278,34.3389773,49.2236196,1.2970332,11.3667489,30.9099072,18.1168655,6.3711228,24.831095,82.0306603,10.9682405
2021-01-26,48000,33.1399867,13.1261199,1.5056228,66.8789966,23.6304555,50.888969,25.676373,32.907439,62.5147926,1.7276775,13.7120822,31.8632034,17.9776753,8.5652287,26.5671831,85.8655212,11.6350075
2021-01-26,48029,27.3196607,16.1539318,2.5484875,76.5670306,38.3870662,48.8156077,25.5528715,34.9188257,91.8477665,1.9223591,16.3064315,42.6021418,15.1782548,14.7129366,45.045194,96.8637704,6.5072867
2021-01-26,48113,24.0693388,15.3062043,2.5990682,76.9406197,39.1839318,45.6061624,24.8861645,31.5078741,88.214289,0.8967966,14.1828152,41.1116994,13.2179489,14.563368,43.0335499,97.2554286,6.3080442
2021-01-26,48141,23.035355,16.741976,2.2026672,80.8261349,49.7403164,51.9242409,28.640762,29.4308979,91.2376886,1.3770593,14.8410731,49.4956724,13.181789,21.9634221,52.1823454,96.3118808,6.6908296
2021-01-26,48201,27.3525371,16.0786223,2.8016504,74.4615452,39.4090469,47.7132508,22.4896164,35.3304106,86.3387473,1.2416627,12.2915004,41.9455924,16.1011831,14.2684339,41.2135079,96.198817,9.6072643
2021-01-26,48215,24.8965283,16.4121062,1.2582117,80.8009548,45.4026366,50.9794442,28.3683204,31.3213117,91.9497717,1.6733124,16.559142,44.942147,15.4670963,18.4643759,45.8970203,95.7868554,6.588467
2021-01-26,48439,28.6162557,15.1963399,2.2118118,73.3476121,33.5900441,50.9787934,31.3650277,33.4614901,88.9410976,1.2678858,16.0881444,38.3648232,16.9713252,12.3083147,37.6814085,95.1317024,7.4390363
2021-01-26,48453,27.4914151,13.5744488,3.3155499,73.6345628,40.4410384,48.3532996,18.1923461,29.8944259,88.195691,0.8446817,11.842125,38.6386859,17.4338074,12.6362608,47.6605338,96.2336418,7.2441521
2021-01-26,49000,39.6916342,15.5191596,3.2797358,61.2299294,24.8258464,51.8685727,19.8757394,36.1827893,73.6740843,1.3733706,12.8864683,34.8483238,15.9752674,5.0569531,30.245413,87.1964216,15.1053858
2021-01-26,49035,32.9723473,14.8818082,5.4891389,70.448305,35.2553907,53.1660843,19.7336117,34.0302296,87.7717027,0.9489515,13.2377038,40.4518041,16.8610584,9.7727918,40.8807749,94.5160139,9.447741
2021-01-26,50000,24.4879428,14.6468905,0.9400203,70.7832868,36.7657465,52.7204074,6.3966814,30.8439487,93.5646422,0.8610146,14.432571,35.2069677,6.3608686,10.4351802,40.6873248,96.1699832,2.2534521
2021-01-26,51000,30.7328722,10.8829945,1.8085023,69.8913205,29.4869301,52.8210541,21.9742693,32.9411376,81.2905903,1.1110169,13.6577346,34.229095,14.1520409,9.1352312,33.4786691,92.0099203,7.7267053
2021-01-26,53000,30.7595429,9.0591391,2.4079507,65.9444963,33.1931158,52.4076601,13.2095693,33.0552667,85.3674656,1.0041087,13.3125688,33.6835329,8.6060106,9.1437576,37.1159911,92.4315704,6.906286
2021-01-26,53033,24.9467526,11.0843151,4.6321324,71.4481493,42.5393544,47.8891677,3.9495842,26.6321039,93.5558108,0.193291,10.5712132,37.4030699,7.5027202,10.1559875,47.4784234,97.5213517,2.9434309
2021-01-26,53053,27.5714481,9.5359097,2.4616721,67.2431271,34.1603218,51.3820679,6.5487286,33.7818319,90.1068973,0.3876371,14.6581847,35.1388304,6.05431,10.0008696,37.9915453,96.2686499,5.201672
2021-01-26,54000,31.5744565,13.8185585,2.2044109,71.9824505,23.8065197,51.3956322,15.0394743,33.049702,76.4447156,1.1196339,16.2636747,32.2437081,14.593549,6.7118486,26.1938548,89.6780533,8.0555293
2021-01-26,55000,35.0016388,10.0019752,2.5760508,61.6469221,28.5347276,54.4433021,16.1963894,37.0596458,68.9631161,0.7297917,11.5016474,33.4229026,20.7724252,7.6358777,32.4580336,83.1363529,12.5216791
2021-01-26,55025,25.736169,14.1327792,1.782216,72.5798328,37.2884863,45.6940247,2.1359923,32.4017769,94.3491168,0.1648262,13.5752124,39.9117938,9.6710109,11.3269501,48.0759573,97.4183153,4.3741993
2021-01-27,1000,37.1432136,11.2842784,1.8386795,69.9779008,21.6991766,53.9554079,31.5531219,36.0352707,58.3019622,2.1439421,9.9255424,31.0227928,18.9293779,7.5824491,23.0042237,85.2607245,12.6085861
2021-01-27,2000,31.0193114,22.9844618,5.1041462,58.086379,25.468653,50.172191,7.3422493,32.0327952,59.3345296,0.9438306,38.5064644,32.5054645,10.5778245,7.7491331,29.0850156,85.0833091,6.8447763
2021-01-27,4000,27.7561808,16.2792628,2.4289522,69.6815999,36.4594279,54.8622087,18.4751993,28.1655137,72.6751908,1.97939,16.2561942,39.0860829,13.7436025,13.049114,38.3271373,87.4686187,5.9983227
2021-01-27,4013,29.0291132,16.386812,2.9525625,70.2863011,33.2811105,54.6124692,24.499497,30.5218756,83.2311457,1.271803,12.2128963,36.8426914,16.5726066,10.9163032,39.8700106,92.379722,7.7680305
2021-01-27,4019,29.0331566,17.4509523,3.430128,70.5716491,35.4456789,50.750019,22.3088067,27.4683751,87.8613304,1.9423435,13.5978894,40.3390773,11.8098457,10.443623,40.1001387,94.6791929,6.6841576
2021-01-27,5000,34.0137928,10.1487433,1.004344,69.1835931,23.0554109,50.8302234,22.7378558,33.9081837,64.1445838,1.5233884,14.956849,30.419097,17.0764147,8.4105528,26.08261,86.6398614,9.1639796
2021-01-27,6000,30.1398068,10.1953966,2.217137,67.6975297,32.2588202,50.8314983,17.4204607,23.0199726,80.1973139,0.4068204,12.8063945,35.003776,8.3672836,9.1081493,35.4796633,89.241054,6.1382346
2021-01-27,6001,22.1983385,17.2661756,3.7826455,75.5753412,42.4671002,48.7801872,14.8617958,25.9240724,94.4811726,0.3559649,9.6275477,41.5501805,4.3092885,15.1798198,49.7287203,97.3057608,3.1749312
2021-01-27,6013,21.1013621,15.1432611,2.1609718,72.8821772,38.3753019,47.2258561,13.4775145,25.6654872,95.1284593,0.3749957,14.6148391,38.6893232,3.7552311,14.2732844,44.0941566,97.4352709,2.9758985
2021-01-27,6019,27.3195075,12.9850414,2.5888842,76.5830351,31.6570043,48.4233324,32.9340203,28.3099491,88.3947266,1.1987163,14.4095221,40.3217207,5.8591384,13.8023558,42.8032587,95.3155221,6.4874092
2021-01-27,6037,19.2830332,23.0372226,4.1654165,76.6541656,42.5781533,47.026896,17.7591669,27.2800699,90.3783556,1.5009261,11.4752686,43.2450378,4.160106,16.1975348,48.3689831,96.7719027,3.1120442
2021-01-27,6059,22.5696988,17.9653091,2.502529,77.4157248,42.4429991,49.9261708,22.3830592,26.9174078,85.1212605,1.619507,9.71784,40.8441232,7.2564608,15.459326,48.5883577,95.157402,3.8792363
2021-01-27,6065,23.5434339,17.9867971,1.169561,75.5737066,36.9926301,50.4436244,25.5014028,25.5930049,91.620947,0.8554058,11.5631671,36.7074318,6.6492362,12.6551758,42.4378128,96.030059,4.3475559
2021-01-27,6071,24.0597675,17.0100632,1.2634154,74.2350474,32.3651725,51.653944,25.5849869,28.8317945,90.4038597,1.0484526,8.8063028,40.506419,7.1393055,13.7421337,35.5751834,96.5856113,6.0152186
2021-01-27,6073,25.1781745,17.4998314,1.719803,71.5626058,40.7776516,50.1181991,16.1043236,28.7801253,88.2209132,0.7341892,15.9997741,40.6086897,6.9184828,12.4548501,47.0144837,96.0016076,3.9784918
2021-01-27,6075,21.2222368,18.9154691,12.6419481,75.2607444,49.7198196,47.9228348,9.8945141,16.263809,95.2889497,0.4256953,8.7940001,41.024894,5.1643067,19.1303062,56.4538326,98.3918648,1.2387518
2021-01-27,6081,18.2892457,20.8354146,2.7181745,74.9227022,47.4812186,47.4510444,10.7611846,26.1419782,95.4386741,0.5458958,8.9641094,40.7554539,4.5334315,18.0152833,51.0526275,98.0606095,3.8331924
2021-01-27,6085,19.7254637,21.6370717,2.0999147,77.4493803,45.9166014,43.261372,15.9634934,26.7824834,92.3264583,0.5798293,9.94905,42.1960146,3.5582923,13.3527004,50.3206077,97.8572893,1.4996992
2021-01-27,6111,22.878386,21.6297262,1.8983664,76.3292095,38.8568828,48.7461319,22.4310555,26.2832205,88.262112,1.0437226,11.0616383,42.9147035,4.4414248,13.9899453,45.0182797,95.2789758,3.4107935
2021-01-27,8000,32.3422546,11.6737099,4.5685428,61.3706602,29.2652418,51.7457732,12.6308331,32.1026143,72.4189799,0.9766696,17.9409443,32.8079851,16.3735939,11.5622843,33.3976861,88.6206762,9.5136841
2021-01-27,9000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,10.4739949,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-01-27,9001,26.1650225,22.9060816,3.2621508,73.0059108,43.0829486,49.6585838,21.4047694,30.5951165,94.3033575,0.9464683,12.7110997,39.0785463,10.7235716,15.6504209,43.0148592,96.5631965,3.4648465
2021-01-27,9003,23.8322821,16.6686111,2.7072099,72.8654331,35.3453453,52.9728358,12.2722275,31.8019309,94.97883,0.9514081,15.3103463,40.5978939,9.5904744,13.7484292,41.6561789,96.1577632,3.9781076
2021-01-27,9009,24.3454285,23.4322452,3.6352264,73.1852037,38.79336,48.7743343,6.6309327,31.1482199,92.6112781,0.5497396,16.1516253,35.9689322,9.5130982,14.0846189,41.3472891,96.7029867,3.2850226
2021-01-27,10000,29.540826334495225,15.685206023820573,3.955646323883294,70.51221953633103,32.974394751934405,52.650527592615546,9.9322017,31.864066317221795,82.04640820843807,1.0612848140450895,,35.650618180655904,13.280292648257165,11.17653338373463,37.84799132411674,92.47564581661965,7.279319406687321
2021-01-27,10003,24.7216544,24.8778885,3.3124708,70.6913105,31.5991839,48.7157645,7.6620496,26.3087365,92.78877,0.9171451,13.9478535,38.3627251,12.4357263,11.1001333,39.385034,97.0598223,5.9057445
2021-01-27,12000,38.3681892,11.1073952,3.1204356,62.1982214,23.8574041,56.5010521,20.2404013,31.9947268,46.2381609,1.5974765,14.3406159,27.4920462,23.2264217,7.9594325,23.8728377,77.4032534,13.7005602
2021-01-27,12011,27.4220125,16.0101202,1.8999504,68.3990467,36.3565292,49.3473337,19.0265595,30.5303283,83.7146269,0.8350765,17.028984,31.0486792,15.2956368,10.5170434,40.133317,94.6114988,5.8347238
2021-01-27,12057,31.730879,13.2765044,3.2382691,71.279585,31.3775183,50.6959684,21.1139012,30.6233079,76.8246242,1.4365423,10.6831251,34.2374541,19.0949808,9.2323666,39.2333147,92.9415219,11.0698562
2021-01-27,12086,23.7389592,24.3931243,4.8553008,81.0483264,46.7327724,53.2294777,17.2290653,31.9086371,86.5846056,1.1041462,12.6749382,41.2093135,13.1903189,15.9768333,49.1999686,98.5357313,6.4154931
2021-01-27,12095,28.237754,14.3879158,4.4972167,75.8298842,36.9685863,52.7312952,17.363551,34.975759,80.1175134,1.2440443,8.1299867,40.4340729,18.7642639,11.8799967,47.5839899,95.2609997,11.0758011
2021-01-27,12103,32.7400559,11.0352235,2.5081043,69.5738648,31.403425,56.3921348,21.7558201,26.8926572,78.7516575,0.875966,12.4470911,36.497617,19.4983398,9.116138,38.0081185,91.9257198,10.2367039
2021-01-27,13000,31.4761973,14.5332743,1.5101692,67.9687762,22.9391353,51.5313294,29.717637,35.0582119,49.8222049,1.7093926,13.3700175,31.7026954,17.1766134,8.8967273,26.2434226,83.4421144,11.2560928
